88.4,2.5621,-0.039434,5.8892,5.1171,0.65777,1.503,0.079643,0.38073,-0.32633,-1.4704,-2.7914,-2.1781,2.6654,-0.54383,-0.80705,0.16546,3.1731,0.74124,2.9788,-0.20766,0.33879,-110.63,22.888,161.65,15.497,111.58,8.8215,-251.77,-0.025827,-0.0037872,0.05209,0.0034974,0.052465,0.012988,-0.28754,0.11278,-0.02852,-0.14607,-0.067042,-0.032944,-0.061633,-1.2969,-2.3468,-0.14566,-5.8566,-5.4593,-0.68242,-1.488,-0.085404,0.38154,-0.3265,-1.4735,-2.7921,-2.1811,2.6657,-0.54417,0.38231,-0.32665,-1.4767,-2.7929,-2.184,2.6659,-0.54453,8.8818e-16,0.21325,3.0523,6.0855,0.47865,0.94121,0.090481,-0.025371,-0.054387,0.026933,0.026934,0.00030262,0.045672,0.0012743,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.41,2.7626,-0.97565,5.8281,5.2982,0.64913,1.5088,0.080545,0.37165,-0.3242,-1.4374,-2.784,-2.1474,2.6636,-0.54162,-0.98157,0.24962,3.3853,0.736,3.1314,-0.16308,0.12803,-174.52,84.162,212.19,-5.2452,152.59,44.584,-210.76,-0.023775,-0.0045343,0.049789,0.0029489,0.051622,0.012105,-0.29945,0.2703,-0.10933,-0.28413,-0.045286,-0.11339,-0.11281,-1.1097,-2.8136,0.76643,-5.8947,-5.0882,-0.64142,-1.52,-0.077775,0.37263,-0.32445,-1.4408,-2.7848,-2.1506,2.6638,-0.54175,0.37361,-0.3247,-1.4442,-2.7855,-2.1537,2.6639,-0.54189,-1.3323e-15,-0.11192,3.0445,6.2864,0.48791,0.93731,0.092007,-0.024146,-0.061196,0.028664,0.032209,0.00074352,0.04548,0.0014198,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.42,2.9496,-1.5723,5.8105,5.3304,0.63068,1.5152,0.077765,0.36081,-0.32143,-1.4024,-2.7766,-2.1154,2.6622,-0.54151,-1.087,0.28181,3.5355,0.74601,3.2466,-0.14329,-0.085354,-105.38,32.187,150.2,10.014,115.16,19.789,-213.38,-0.020136,-0.0058839,0.046121,0.0025444,0.050158,0.010759,-0.30949,0.35906,-0.13824,-0.36188,-0.039162,-0.15804,-0.13905,-0.91919,-3.0305,1.55,-5.8353,-5.313,-0.63559,-1.5111,-0.078465,0.3619,-0.32171,-1.4059,-2.7774,-2.1187,2.6623,-0.54143,0.363,-0.322,-1.4094,-2.7781,-2.1219,2.6625,-0.54136,-8.8818e-16,-0.46458,3.0252,6.4919,0.49745,0.93407,0.093421,-0.022829,-0.068503,0.030267,0.037697,0.0011861,0.045313,0.0015554,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.43,2.9898,-1.5856,5.9002,5.2437,0.60794,1.5356,0.071776,0.35031,-0.31888,-1.367,-2.769,-2.0827,2.6604,-0.54363,-1.0061,0.23103,3.5193,0.77939,3.2971,-0.19431,-0.31447,80.824,-50.783,-16.212,33.379,50.545,-51.022,-229.12,-0.016993,-0.0069789,0.042867,0.0020497,0.048646,0.0096201,-0.31753,0.262,-0.084251,-0.27488,-0.056775,-0.1397,-0.094322,-0.71248,-3.0038,1.5807,-5.8832,-5.2698,-0.61352,-1.5281,-0.073067,0.35131,-0.31912,-1.3705,-2.7698,-2.086,2.6606,-0.54332,0.35235,-0.31935,-1.3741,-2.7705,-2.0893,2.6608,-0.54302,0,-0.82223,3.0041,6.6977,0.50725,0.93146,0.094754,-0.021387,-0.07604,0.031946,0.043283,0.0016361,0.0452,0.0016825,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.44,2.8819,-1.755,5.8812,5.2774,0.58741,1.5481,0.067978,0.34073,-0.31676,-1.3319,-2.761,-2.0494,2.6583,-0.54799,-0.91434,0.20051,3.4983,0.80848,3.3586,-0.23747,-0.53263,91.791,-30.518,-20.981,29.087,61.512,-43.154,-218.15,-0.014932,-0.0076209,0.040565,0.0013864,0.047275,0.0088744,-0.32354,0.15436,-0.050607,-0.18479,-0.07047,-0.13395,-0.057317,-0.5162,-2.9484,1.6855,-5.9364,-5.2397,-0.59272,-1.5511,-0.068415,0.34164,-0.31696,-1.3354,-2.7618,-2.0528,2.6585,-0.54746,0.34256,-0.31716,-1.3389,-2.7626,-2.0561,2.6587,-0.54695,-4.4409e-16,-1.178,2.9837,6.9028,0.51728,0.92948,0.096016,-0.019812,-0.08371,0.033757,0.048947,0.0020926,0.045144,0.0018015,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.45,2.9097,-1.9208,5.9634,5.295,0.57353,1.5654,0.064553,0.33193,-0.3149,-1.297,-2.7528,-2.0156,2.6557,-0.5545,-0.85354,0.17571,3.495,0.83399,3.4106,-0.27037,-0.74339,60.797,-24.796,-3.3379,25.511,51.975,-32.902,-210.76,-0.013807,-0.0079632,0.039114,0.00059569,0.046006,0.0084542,-0.32763,0.078099,-0.022761,-0.11402,-0.080961,-0.1203,-0.030414,-0.32678,-2.9526,1.8672,-5.9969,-5.1853,-0.5706,-1.5738,-0.063653,0.33278,-0.31508,-1.3005,-2.7536,-2.019,2.656,-0.55376,0.33363,-0.31526,-1.304,-2.7544,-2.0224,2.6563,-0.55304,8.8818e-16,-1.5331,2.9622,7.107,0.52741,0.92815,0.097197,-0.018105,-0.091507,0.03567,0.054687,0.0025496,0.045146,0.0019113,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.46,2.8973,-2.2628,6.0257,5.3939,0.56352,1.5949,0.062907,0.32368,-0.31319,-1.262,-2.7443,-1.9811,2.6528,-0.56305,-0.79465,0.17047,3.4916,0.85664,3.473,-0.30184,-0.9439,58.889,-5.2452,-3.3379,22.65,62.466,-31.471,-200.51,-0.013391,-0.0081331,0.03831,-0.00026364,0.044798,0.0083045,-0.32988,0.0041262,-0.014541,-0.044921,-0.088964,-0.11877,-0.0047935,-0.14709,-2.9745,2.1387,-6.0589,-5.2236,-0.55681,-1.5955,-0.060784,0.32447,-0.31336,-1.2655,-2.7452,-1.9846,2.6531,-0.56211,0.32529,-0.31352,-1.2691,-2.746,-1.9881,2.6534,-0.56119,-8.8818e-16,-1.8897,2.9383,7.3102,0.53755,0.92752,0.098293,-0.016264,-0.099442,0.037656,0.060498,0.0030021,0.045203,0.0020116,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.47,2.9876,-2.4757,6.1086,5.4338,0.55059,1.606,0.059876,0.31582,-0.31157,-1.2269,-2.7357,-1.9461,2.6497,-0.57354,-0.78583,0.15664,3.5326,0.87404,3.5284,-0.32806,-1.1322,8.8215,-13.828,41.008,17.405,55.313,-26.226,-188.35,-0.013507,-0.0081791,0.037982,-0.0011605,0.043621,0.0083789,-0.33041,-0.019394,0.002187,-0.02184,-0.092094,-0.11171,0.015731,0.020974,-2.8901,2.5132,-6.0511,-5.6783,-0.57115,-1.5961,-0.06475,0.3166,-0.31172,-1.2305,-2.7365,-1.9496,2.65,-0.5724,0.31738,-0.31189,-1.234,-2.7374,-1.9531,2.6503,-0.57129,0,-2.249,2.9112,7.5123,0.54765,0.92762,0.099303,-0.014284,-0.10753,0.039704,0.066385,0.0034476,0.045318,0.0021022,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.48,2.9476,-2.8722,6.1187,5.573,0.5411,1.6225,0.058852,0.30822,-0.30999,-1.1916,-2.7268,-1.9105,2.6463,-0.58586,-0.74792,0.15879,3.5486,0.8924,3.5894,-0.34809,-1.3113,37.909,2.1458,15.974,18.358,61.035,-20.027,-179.05,-0.014036,-0.0081516,0.038048,-0.0021342,0.04249,0.0086285,-0.3293,-0.071618,0.002865,0.024601,-0.096551,-0.112,0.030205,0.18027,-2.9767,2.7859,-6.1435,-5.5495,-0.54531,-1.6229,-0.05925,0.30897,-0.31015,-1.1951,-2.7277,-1.9141,2.6466,-0.58455,0.30973,-0.3103,-1.1987,-2.7286,-1.9177,2.647,-0.58325,1.3323e-15,-2.6117,2.8802,7.7135,0.55771,0.92843,0.10023,-0.01217,-0.11577,0.041799,0.072361,0.0038853,0.045488,0.0021836,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.49,3.0597,-3.1686,6.2085,5.6472,0.53077,1.6379,0.056634,0.30071,-0.30841,-1.1558,-2.7178,-1.8743,2.6427,-0.59992,-0.75507,0.15521,3.5999,0.90647,3.644,-0.36883,-1.4801,-7.1526,-3.5763,51.26,14.067,54.598,-20.742,-168.8,-0.014793,-0.008109,0.038342,-0.0031266,0.041384,0.0090245,-0.32665,-0.078397,0.0091892,0.034084,-0.097089,-0.10749,0.045544,0.32984,-3.0262,3.1159,-6.1673,-5.554,-0.52566,-1.6349,-0.05576,0.30147,-0.30856,-1.1594,-2.7187,-1.878,2.643,-0.59844,0.30223,-0.30872,-1.163,-2.7196,-1.8816,2.6434,-0.59697,0,-2.9787,2.8443,7.9134,0.56764,0.93,0.10108,-0.0099192,-0.12418,0.043921,0.078413,0.0043115,0.045715,0.0022556,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.5,2.8207,-3.8074,6.381,5.9134,0.52978,1.6767,0.058608,0.29364,-0.30681,-1.1201,-2.7085,-1.8375,2.639,-0.61554,-0.45371,0.1657,3.3352,0.94652,3.7789,-0.28801,-1.6038,301.36,10.49,-264.64,40.054,134.94,80.824,-123.74,-0.016122,-0.0080475,0.039217,-0.0042,0.040173,0.009393,-0.32263,-0.39331,0.0013711,0.3578,-0.12399,-0.18495,-0.040535,0.43489,-3.1031,3.4667,-6.2338,-5.6659,-0.51713,-1.6492,-0.054244,0.29409,-0.30698,-1.1234,-2.7095,-1.8412,2.6393,-0.61394,0.29471,-0.30713,-1.1269,-2.7104,-1.845,2.6397,-0.61233,-1.3323e-15,-3.3466,2.8043,8.1111,0.57752,0.93267,0.10183,-0.0075254,-0.13268,0.046089,0.084523,0.0047243,0.046019,0.0023176,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.51,1.5246,-4.9873,7.0152,6.9669,0.5717,1.7426,0.074247,0.29679,-0.30524,-1.0943,-2.6985,-1.797,2.6385,-0.6313,0.8719,0.14996,2.0225,1.0416,4.2398,0.12279,-1.5492,1325.6,-15.736,-1312.7,95.129,460.86,410.8,54.598,-0.027805,-0.0079335,0.050654,-0.0059521,0.035979,0.00661,-0.31865,-1.7321,0.019703,1.7279,-0.20633,-0.58996,-0.45644,0.36212,-1.6263,4.8634,-6.7852,-6.9085,-0.57209,-1.7179,-0.073957,0.29591,-0.30539,-1.0963,-2.6995,-1.8013,2.6384,-0.62975,0.29515,-0.30555,-1.0985,-2.7006,-1.8055,2.6383,-0.62819,-4.4409e-16,-3.6313,2.7787,8.2853,0.5887,0.94427,0.10208,-0.004856,-0.13971,0.048792,0.089983,0.0050726,0.046814,0.0023418,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.52,0.64457,-5.8498,7.2194,7.7378,0.58202,1.7643,0.081668,0.31022,-0.30367,-1.0786,-2.6879,-1.7524,2.6414,-0.64633,1.4675,0.1452,1.4699,1.0715,4.5688,0.3345,-1.4791,595.57,-4.7684,-552.65,29.802,329.02,211.72,70.095,-0.049911,-0.0077982,0.072748,-0.0081808,0.028139,0.00038611,-0.31558,-2.3404,0.026992,2.3363,-0.22372,-0.86475,-0.67311,0.27439,-0.47728,6.1699,-7.2355,-8.2761,-0.63141,-1.7835,-0.092662,0.30876,-0.30381,-1.0801,-2.6889,-1.757,2.641,-0.64485,0.30723,-0.30396,-1.0815,-2.69,-1.7616,2.6407,-0.64338,-4.4409e-16,-3.8332,2.7694,8.4364,0.6011,0.96548,0.10179,-0.0019049,-0.14521,0.05209,0.094806,0.0053473,0.048129,0.0023273,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.53,1.414,-5.8217,7.0903,7.5041,0.54015,1.7676,0.070094,0.32001,-0.30203,-1.0588,-2.6776,-1.7073,2.6435,-0.66123,0.61178,0.16904,2.3718,1.0109,4.4782,0.11158,-1.5042,-855.68,23.842,901.94,-60.558,-90.599,-222.92,-25.034,-0.068492,-0.0076991,0.091291,-0.0099615,0.020286,-0.0051103,-0.31281,-1.4971,0.0055958,1.4884,-0.15113,-0.72155,-0.455,0.28231,-1.3143,5.9325,-7.2344,-7.7828,-0.57167,-1.7931,-0.076415,0.3194,-0.3022,-1.0612,-2.6786,-1.7118,2.6433,-0.65973,0.31869,-0.30237,-1.0635,-2.6796,-1.7162,2.6432,-0.65823,4.4409e-16,-4.0713,2.7501,8.5941,0.61277,0.98577,0.10155,0.0011449,-0.15141,0.055296,0.1,0.0056129,0.049403,0.0023172,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.54,2.0121,-5.7227,6.9198,7.2448,0.49747,1.7409,0.058872,0.3224,-0.3003,-1.0311,-2.6677,-1.663,2.6435,-0.67642,-0.037432,0.17285,3.0718,0.97084,4.3976,-0.073433,-1.5309,-649.21,3.8147,700,-40.054,-80.585,-185.01,-26.703,-0.079791,-0.0076674,0.10245,-0.011183,0.013805,-0.0085944,-0.30992,-0.85994,0.0041506,0.84079,-0.099408,-0.58999,-0.27464,0.29244,-1.936,5.8137,-6.9973,-7.3638,-0.51209,-1.7623,-0.062183,0.32244,-0.30048,-1.0342,-2.6686,-1.6674,2.6435,-0.67489,0.32242,-0.30065,-1.0372,-2.6696,-1.6718,2.6436,-0.67336,-8.8818e-16,-4.3771,2.7123,8.7654,0.62325,1.002,0.10153,0.0042391,-0.15894,0.058175,0.10582,0.0058908,0.050474,0.002324,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.55,2.5469,-5.8804,6.9018,6.9511,0.45357,1.7552,0.047902,0.31951,-0.29845,-0.99765,-2.658,-1.6195,2.6419,-0.69189,-0.47255,0.18859,3.5484,0.96226,4.3194,-0.2203,-1.5574,-435.11,15.736,476.6,-8.5831,-78.201,-146.87,-26.465,-0.085936,-0.0077441,0.10837,-0.012096,0.0086237,-0.010518,-0.30691,-0.43645,-0.0092913,0.4149,-0.079532,-0.46245,-0.13229,0.30285,-2.4596,5.8477,-6.8968,-6.8961,-0.45247,-1.7536,-0.04818,0.31999,-0.29863,-1.0012,-2.6589,-1.6238,2.6421,-0.69034,0.32045,-0.29882,-1.0047,-2.6599,-1.6281,2.6423,-0.68878,1.3323e-15,-4.7311,2.6587,8.945,0.63268,1.0153,0.10168,0.0074012,-0.16743,0.06079,0.11207,0.0061705,0.051404,0.0023419,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.56,3.0478,-5.866,6.8447,6.3682,0.38698,1.7405,0.032727,0.31264,-0.29655,-0.95976,-2.6483,-1.5767,2.639,-0.70769,-0.83661,0.19693,3.9537,0.97466,4.2403,-0.33903,-1.5988,-364.06,8.3446,405.31,12.398,-79.155,-118.73,-41.485,-0.088209,-0.0078411,0.11036,-0.012876,0.0046774,-0.011187,-0.30374,-0.083633,-0.015418,0.058613,-0.08101,-0.33558,-0.017917,0.32882,-2.9186,5.875,-6.8255,-6.5441,-0.40493,-1.7391,-0.036748,0.31348,-0.29674,-0.96371,-2.6493,-1.5809,2.6394,-0.70609,0.31428,-0.29693,-0.96764,-2.6503,-1.5852,2.6397,-0.7045,-4.4409e-16,-5.1194,2.5915,9.1296,0.64124,1.0265,0.10195,0.010646,-0.17666,0.063193,0.11867,0.0064473,0.052239,0.0023678,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.57,3.2437,-6.1484,6.6824,6.3903,0.36969,1.7278,0.028393,0.30301,-0.29456,-0.91869,-2.6386,-1.5346,2.6351,-0.72387,-1.0624,0.20337,4.226,0.97156,4.1859,-0.43106,-1.6356,-225.78,6.4373,272.27,-3.0994,-54.359,-92.03,-36.717,-0.087839,-0.0080045,0.10965,-0.013602,0.0018603,-0.010893,-0.30033,0.13129,-0.019713,-0.16631,-0.067363,-0.23513,0.0699,0.35055,-3.2442,5.954,-6.7024,-6.1633,-0.35508,-1.7152,-0.025565,0.30407,-0.29476,-0.92291,-2.6396,-1.5388,2.6356,-0.72224,0.3051,-0.29496,-0.9271,-2.6406,-1.543,2.636,-0.72061,4.4409e-16,-5.5297,2.5119,9.3153,0.64894,1.0361,0.10229,0.013988,-0.18638,0.065418,0.12547,0.0067111,0.053014,0.0023969,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.58,3.4238,-6.3292,6.5011,6.1774,0.33382,1.6989,0.020649,0.2914,-0.29254,-0.8752,-2.6288,-1.493,2.6305,-0.74048,-1.2484,0.20933,4.4549,0.98348,4.1425,-0.49663,-1.6801,-185.97,5.9605,228.88,11.921,-43.392,-65.565,-44.584,-0.085588,-0.008172,0.10699,-0.014328,-1.6132e-05,-0.0098449,-0.29665,0.30678,-0.023607,-0.34951,-0.069109,-0.14728,0.1314,0.38067,-3.443,6.2562,-6.6156,-6.1986,-0.3406,-1.7101,-0.021721,0.29264,-0.29275,-0.87966,-2.6298,-1.4971,2.6309,-0.7388,0.29387,-0.29296,-0.88408,-2.6308,-1.5013,2.6314,-0.73712,0,-5.9526,2.4214,9.5,0.65583,1.0448,0.10266,0.017443,-0.19643,0.067503,0.13241,0.0069563,0.053759,0.0024264,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.59,3.7275,-6.4178,6.5387,5.8738,0.29485,1.686,0.011433,0.27842,-0.29048,-0.83,-2.6188,-1.4518,2.6252,-0.75755,-1.3342,0.20623,4.5719,1.0064,4.1018,-0.54622,-1.7297,-85.831,-3.0994,117.06,22.888,-40.77,-49.591,-49.591,-0.082079,-0.0083668,0.10306,-0.015091,-0.0010327,-0.0082526,-0.29264,0.38251,-0.018516,-0.42256,-0.082196,-0.063686,0.17708,0.41633,-3.661,6.4627,-6.5433,-6.009,-0.30865,-1.6961,-0.014444,0.27975,-0.29069,-0.83457,-2.6198,-1.4559,2.6257,-0.75582,0.28108,-0.29089,-0.83913,-2.6208,-1.46,2.6263,-0.75409,-8.8818e-16,-6.3807,2.3211,9.6816,0.66196,1.0529,0.10303,0.021012,-0.20665,0.069464,0.13941,0.0071779,0.054495,0.0024537,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.6,3.6714,-6.8996,6.4322,6.0277,0.29129,1.6845,0.010471,0.26487,-0.28839,-0.78384,-2.6087,-1.4109,2.6195,-0.77512,-1.2431,0.20146,4.5319,1.024,4.0841,-0.60868,-1.7765,91.076,-4.7684,-40.054,17.643,-17.643,-62.466,-46.73,-0.078093,-0.0085704,0.098611,-0.015945,-0.0013482,-0.0062342,-0.28828,0.28173,-0.011833,-0.34017,-0.090409,-0.0048427,0.23578,0.44966,-3.8259,6.653,-6.4343,-5.8546,-0.2803,-1.6737,-0.0081385,0.26611,-0.28859,-0.78837,-2.6097,-1.415,2.6201,-0.77334,0.26739,-0.2888,-0.79294,-2.6107,-1.4191,2.6207,-0.77157,4.4409e-16,-6.8059,2.2128,9.8583,0.66731,1.061,0.10337,0.024705,-0.21688,0.071349,0.14641,0.0073703,0.055242,0.002476,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.61,3.3793,-7.0657,6.3327,5.799,0.26077,1.6596,0.0044134,0.25465,-0.28669,-0.7402,-2.5982,-1.3701,2.6124,-0.79302,-0.83733,0.15163,4.2188,1.0748,4.0801,-0.77629,-1.8005,405.79,-49.83,-313.04,50.783,-4.0531,-167.61,-24.08,-0.077535,-0.0083655,0.097092,-0.017079,-0.0011528,-0.0029374,-0.28371,-0.13339,0.039836,0.013536,-0.13214,0.038782,0.39977,0.46087,-3.4334,6.9968,-6.3471,-5.8334,-0.26637,-1.661,-0.0054629,0.25549,-0.28684,-0.74442,-2.5993,-1.3742,2.6132,-0.79122,0.25634,-0.287,-0.74865,-2.6003,-1.3783,2.6139,-0.78942,-8.8818e-16,-7.1978,2.1094,10.027,0.67105,1.0698,0.10359,0.028559,-0.22648,0.073489,0.15327,0.0074963,0.056023,0.0024869,-0.275,0.175,0.625,4.4842e-44,0,0,1,0
88.62,3.2713,-7.5201,6.3017,5.8928,0.25284,1.6681,0.0029233,0.24795,-0.2853,-0.6993,-2.5873,-1.3293,2.604,-0.81109,-0.65851,0.14448,4.0951,1.0972,4.0901,-0.86832,-1.8136,178.81,-7.1526,-123.74,22.411,10.014,-92.03,-13.113,-0.080589,-0.00783,0.098717,-0.018536,-0.00062687,0.0017096,-0.2791,-0.32114,0.048753,0.17626,-0.14586,0.066712,0.48833,0.46164,-3.1853,7.3747,-6.3161,-5.8223,-0.25306,-1.6562,-0.0028981,0.24861,-0.28544,-0.7034,-2.5883,-1.3334,2.6049,-0.80928,0.24927,-0.28559,-0.70749,-2.5894,-1.3374,2.6057,-0.80746,8.8818e-16,-7.557,2.0118,10.188,0.67302,1.0794,0.10368,0.032562,-0.23544,0.075897,0.16001,0.0075501,0.056833,0.0024851,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.63,3.5225,-7.9323,6.2765,5.8559,0.23223,1.6513,-0.0018001,0.23991,-0.28366,-0.65695,-2.5763,-1.2883,2.5958,-0.82939,-0.88644,0.18859,4.3147,1.1001,4.1029,-0.77677,-1.8449,-227.93,44.107,219.58,2.861,12.875,91.553,-31.233,-0.082389,-0.0075252,0.099262,-0.019956,0.00016262,0.0060931,-0.27437,-0.10177,0.0063335,-0.0060036,-0.14041,0.090152,0.39345,0.48106,-3.5061,7.6166,-6.2634,-5.7251,-0.22798,-1.6345,0.0027713,0.2408,-0.28385,-0.66126,-2.5774,-1.2924,2.5966,-0.82755,0.24168,-0.28403,-0.66558,-2.5785,-1.2965,2.5974,-0.82571,1.5543e-15,-7.9173,1.9035,10.344,0.6745,1.0895,0.1037,0.036668,-0.24444,0.078147,0.16672,0.0075783,0.057679,0.0024761,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.64,3.67,-8.3297,6.105,6.0648,0.23221,1.6346,-0.0021491,0.22958,-0.28165,-0.61233,-2.5654,-1.2472,2.5883,-0.84802,-1.1396,0.21744,4.5674,1.0858,4.1182,-0.71788,-1.8778,-253.2,28.849,252.72,-14.305,15.259,58.889,-32.902,-0.081977,-0.007586,0.097905,-0.021236,0.0011591,0.0096992,-0.26944,0.14325,-0.020903,-0.22309,-0.11817,0.10958,0.33139,0.50268,-3.6649,8.085,-6.1284,-5.8509,-0.21971,-1.6215,0.0046673,0.23072,-0.28186,-0.61689,-2.5664,-1.2513,2.589,-0.84614,0.23183,-0.28208,-0.62143,-2.5675,-1.2554,2.5898,-0.84427,1.1102e-15,-8.2823,1.7812,10.493,0.67587,1.1003,0.10364,0.040872,-0.25355,0.080142,0.17338,0.007593,0.058569,0.0024599,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.65,3.7802,-8.5631,5.9392,5.9825,0.21175,1.5933,-0.0066983,0.2173,-0.27941,-0.56573,-2.5544,-1.2059,2.5814,-0.867,-1.2894,0.23484,4.7247,1.0905,4.1387,-0.66686,-1.9152,-149.73,17.405,157.36,4.7684,20.504,51.022,-37.432,-0.079707,-0.0078507,0.094926,-0.022448,0.0023178,0.012715,-0.26427,0.28519,-0.03677,-0.34647,-0.11537,0.12213,0.27735,0.52936,-3.7485,8.5031,-5.9644,-5.9521,-0.2124,-1.5966,0.0064538,0.21859,-0.27964,-0.57046,-2.5555,-1.21,2.5821,-0.86508,0.21988,-0.27987,-0.57517,-2.5566,-1.2142,2.5828,-0.86318,-8.8818e-16,-8.6455,1.647,10.636,0.67706,1.1115,0.10352,-3.4984e-19,1.0712e-18,-5.0023e-19,-2.1179e-18,-1.6302e-19,-3.4684e-19,-6.1119e-20,-3.1609e-18,5.1428e-43,-3.1585e-18,4.4842e-44,0,0,0,1
88.66,3.9022,-8.6592,5.7689,5.8647,0.18981,1.5486,-0.011672,0.20371,-0.27702,-0.51775,-2.5435,-1.1644,2.575,-0.88631,-1.4401,0.24199,4.8838,1.0936,4.1611,-0.63372,-1.9419,-150.68,7.1526,159.03,3.0994,22.411,33.14,-26.703,-0.076193,-0.0082549,0.090889,-0.023602,0.003581,0.015255,-0.25887,0.42846,-0.042462,-0.4732,-0.11128,0.13115,0.24134,0.54584,-3.9175,8.6099,-5.8611,-5.8326,-0.19008,-1.5563,0.011687,0.20515,-0.27726,-0.52263,-2.5446,-1.1686,2.5756,-0.88437,0.20655,-0.2775,-0.52747,-2.5457,-1.1727,2.5762,-0.88243,0,-8.9993,1.5033,10.771,0.67793,1.1235,0.10332,0.049564,-0.27162,0.08355,0.18654,0.0075732,0.060477,0.002406,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.67,3.937,-9.0313,5.6181,5.9368,0.18279,1.5187,-0.013588,0.18918,-0.27452,-0.46871,-2.5325,-1.1226,2.5689,-0.90591,-1.4787,0.25225,4.9355,1.0977,4.1897,-0.59295,-1.9717,-38.624,10.252,51.737,4.0531,28.61,40.77,-29.802,-0.071811,-0.0087455,0.086108,-0.024715,0.0048939,0.017405,-0.25328,0.46006,-0.051329,-0.49432,-0.10851,0.13234,0.19784,0.56595,-3.9533,8.7916,-5.6521,-5.7504,-0.17232,-1.5078,0.015691,0.19066,-0.27477,-0.47364,-2.5336,-1.1268,2.5695,-0.90394,0.19214,-0.27503,-0.47858,-2.5347,-1.131,2.5701,-0.90197,-2.2204e-16,-9.3386,1.3518,10.898,0.67839,1.1362,0.10302,0.054045,-0.2803,0.085046,0.19297,0.0075302,0.061491,0.0023662,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
88.68,3.9573,-9.3059,5.4191,5.9296,0.17019,1.484,-0.016559,0.1741,-0.27197,-0.41899,-2.5215,-1.0806,2.5631,-0.92575,-1.5418,0.25868,5.0132,1.1036,4.2169,-0.57197,-1.9915,-63.181,6.4373,77.725,5.9605,27.18,20.981,-19.789,-0.066955,-0.0092851,0.080949,-0.025819,0.006216,0.01923,-0.24754,0.5166,-0.056456,-0.54309,-0.10802,0.13333,0.17429,0.57658,-3.9724,9.2706,-5.4863,-5.9354,-0.17256,-1.4938,0.016058,0.17564,-0.27223,-0.42401,-2.5226,-1.0848,2.5637,-0.92376,0.17717,-0.27248,-0.429,-2.5237,-1.089,2.5642,-0.92177,-2.2204e-16,-9.6585,1.1944,11.018,0.67836,1.1497,0.10262,-2.3228e-19,1.1108e-18,-3.3954e-19,-2.1572e-18,-1.5395e-19,-3.5157e-19,-6.207e-20,-3.1609e-18,5.1428e-43,-3.1585e-18,4.4842e-44,0,0,0,1
88.69,3.9512,-9.6125,5.2559,5.9531,0.16238,1.4452,-0.018736,0.15867,-0.26937,-0.36875,-2.5104,-1.0382,2.5575,-0.94575,-1.5211,0.26226,5.0099,1.1101,4.2503,-0.54192,-2.008,20.742,3.5763,-3.3379,6.4373,33.379,30.041,-16.451,-0.061808,-0.0098527,0.075551,-0.026917,0.0074953,0.020802,-0.24173,0.48961,-0.058799,-0.51248,-0.10839,0.1265,0.14182,0.5844,-3.958,9.516,-5.2693,-5.9139,-0.16064,-1.452,0.018896,0.16019,-0.26963,-0.37376,-2.5115,-1.0425,2.5581,-0.94374,0.16173,-0.2699,-0.37879,-2.5126,-1.0467,2.5586,-0.94174,2.2204e-16,-9.956,1.0322,11.129,0.67776,1.164,0.10211,0.063251,-0.29643,0.087782,0.20548,0.0073649,0.063624,0.0022578,-0.275,0.175,0.625,4.4842e-44,0,0,0,1
